Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 323_T2_trypsin,Area 323_T2_trypsin,#Peptides,#Unique,#Spec 323_T2_trypsin,PTM,Avg. Mass,Description
222,39276,Thalassiosira_weissflogii_0203428130,31.19,4,4,1.11E5,1,1,1,,22721,Thalassiosira_weissflogii_0203428130
197,39133,Thalassiosira_weissflogii_0203541284,30.76,1,1,1.33E5,1,1,1,,72043,Thalassiosira_weissflogii_0203541284
231,539,Thalassiosira_weissflogii_0201799732,30.24,1,1,1.04E5,2,2,2,,357356,Thalassiosira_weissflogii_0201799732
231,540,Thalassiosira_weissflogii_0203536222,30.24,1,1,1.04E5,2,2,2,,397659,Thalassiosira_weissflogii_0203536222
231,538,Thalassiosira_weissflogii_0201860816,30.24,1,1,1.04E5,2,2,2,,351340,Thalassiosira_weissflogii_0201860816
231,541,Thalassiosira_weissflogii_0203229624,30.24,1,1,1.04E5,2,2,2,,403817,Thalassiosira_weissflogii_0203229624
231,542,Thalassiosira_weissflogii_0203445070,30.24,1,1,1.04E5,2,2,2,,411546,Thalassiosira_weissflogii_0203445070
241,39243,Thalassiosira_weissflogii_0203520510,29.92,2,2,1.74E4,1,1,2,Carbamidomethylation,62134,Thalassiosira_weissflogii_0203520510
485,75,Thalassiosira_weissflogii_0203244274,29.90,2,2,3.52E4,1,1,1,Carbamidomethylation,60785,Thalassiosira_weissflogii_0203244274
286,39287,Thalassiosira_weissflogii_0203329908,29.70,5,5,3.68E5,1,1,2,,16772,Thalassiosira_weissflogii_0203329908
249,39180,Thalassiosira_weissflogii_0203246336,29.61,3,3,2.81E4,1,1,1,Carbamidomethylation,38292,Thalassiosira_weissflogii_0203246336
383,39242,Thalassiosira_weissflogii_0203426908,29.60,3,3,2.88E5,1,1,1,,34333,Thalassiosira_weissflogii_0203426908
280,483,Thalassiosira_weissflogii_0203275302,29.60,7,7,1.04E5,1,1,1,,19758,Thalassiosira_weissflogii_0203275302
266,329,Thalassiosira_weissflogii_0203258534,29.46,3,3,1.69E5,1,1,2,,32139,Thalassiosira_weissflogii_0203258534
266,328,Thalassiosira_weissflogii_0201828998,29.46,3,3,1.69E5,1,1,2,,31962,Thalassiosira_weissflogii_0201828998
266,330,Thalassiosira_weissflogii_0203319126,29.46,3,3,1.69E5,1,1,2,,32488,Thalassiosira_weissflogii_0203319126
266,332,Thalassiosira_weissflogii_0203628274,29.46,3,3,1.69E5,1,1,2,,33235,Thalassiosira_weissflogii_0203628274
266,331,Thalassiosira_weissflogii_0171384392,29.46,3,3,1.69E5,1,1,2,,32813,Thalassiosira_weissflogii_0171384392
206,39189,Thalassiosira_weissflogii_0203247132,29.41,3,3,2.43E5,1,1,1,,34317,Thalassiosira_weissflogii_0203247132
199,348,Thalassiosira_weissflogii_0203333882,28.93,2,2,7.82E4,1,1,1,,48675,Thalassiosira_weissflogii_0203333882
450,39272,Thalassiosira_weissflogii_0203287210,28.84,7,7,1.03E5,1,1,1,,12490,Thalassiosira_weissflogii_0203287210
171,610,Thalassiosira_weissflogii_0171361636,28.61,6,6,6.9E5,1,1,3,,13270,Thalassiosira_weissflogii_0171361636
196,39201,Thalassiosira_weissflogii_0203523368,28.44,2,2,8.36E4,1,1,1,,66342,Thalassiosira_weissflogii_0203523368
272,20649,Thalassiosira_weissflogii_0203470808,28.41,4,4,1.32E5,1,1,1,,33934,Thalassiosira_weissflogii_0203470808
272,20650,Thalassiosira_weissflogii_0203112010,28.41,4,4,1.32E5,1,1,1,,34144,Thalassiosira_weissflogii_0203112010
267,616,Thalassiosira_weissflogii_0203216890,28.34,3,3,6.8E5,1,1,2,,29550,Thalassiosira_weissflogii_0203216890
265,39198,Thalassiosira_weissflogii_0171426512,27.70,4,4,2.73E5,1,1,2,,23360,Thalassiosira_weissflogii_0171426512
180,22758,Thalassiosira_weissflogii_0203247592,27.67,1,1,5.82E4,1,1,1,,76275,Thalassiosira_weissflogii_0203247592
180,22760,Thalassiosira_weissflogii_0171366698,27.67,1,1,5.82E4,1,1,1,,79460,Thalassiosira_weissflogii_0171366698
269,20784,Thalassiosira_weissflogii_0203505222,27.61,3,3,2.22E4,1,1,1,,43978,Thalassiosira_weissflogii_0203505222
269,20785,Thalassiosira_weissflogii_0203443340,27.61,3,3,2.22E4,1,1,1,,46089,Thalassiosira_weissflogii_0203443340
409,572,Thalassiosira_weissflogii_0171329028,27.53,7,7,4.89E4,1,1,1,,14508,Thalassiosira_weissflogii_0171329028
409,573,Thalassiosira_weissflogii_0203183264,27.53,7,7,4.89E4,1,1,1,,14753,Thalassiosira_weissflogii_0203183264
409,574,Thalassiosira_weissflogii_0203138818,27.53,5,5,4.89E4,1,1,1,,19684,Thalassiosira_weissflogii_0203138818
409,575,Thalassiosira_weissflogii_0203104222,27.53,5,5,4.89E4,1,1,1,,19970,Thalassiosira_weissflogii_0203104222
255,39273,tr|A0A089VKN1|A0A089VKN1_THAWE,27.49,9,9,3.15E3,1,1,1,,16013,50S ribosomal protein L13  chloroplastic OS=Thalassiosira weissflogii OX=1577725 GN=rpl13 PE=3 SV=1
281,39178,Thalassiosira_weissflogii_0203400314,27.33,3,3,2.25E4,1,1,1,Carbamidomethylation,45450,Thalassiosira_weissflogii_0203400314
449,154281,Thalassiosira_weissflogii_0203217240,27.32,2,2,8.44E4,1,1,1,Carbamidomethylation,48662,Thalassiosira_weissflogii_0203217240
324,570,Thalassiosira_weissflogii_0171392854,27.13,3,3,1.83E5,1,1,1,,49088,Thalassiosira_weissflogii_0171392854
176,975,Thalassiosira_weissflogii_0171448958,27.13,1,1,1.15E6,1,1,3,,66735,Thalassiosira_weissflogii_0171448958
176,39277,Thalassiosira_weissflogii_0203596994,27.13,1,1,1.15E6,1,1,3,,64639,Thalassiosira_weissflogii_0203596994
176,39270,Thalassiosira_weissflogii_0203168830,27.13,1,1,1.15E6,1,1,3,,64873,Thalassiosira_weissflogii_0203168830
176,39278,Thalassiosira_weissflogii_0171388196,27.13,1,1,1.15E6,1,1,3,,65307,Thalassiosira_weissflogii_0171388196
176,39271,Thalassiosira_weissflogii_0203568114,27.13,1,1,1.15E6,1,1,3,,65226,Thalassiosira_weissflogii_0203568114
176,39228,Thalassiosira_weissflogii_0201768512,27.13,1,1,1.15E6,1,1,3,,66065,Thalassiosira_weissflogii_0201768512
176,39229,Thalassiosira_weissflogii_0203382734,27.13,1,1,1.15E6,1,1,3,,66117,Thalassiosira_weissflogii_0203382734
384,61638,Thalassiosira_weissflogii_0203167270,27.06,4,4,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,19694,Thalassiosira_weissflogii_0203167270
384,61637,Thalassiosira_weissflogii_0203319402,27.06,5,5,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,15992,Thalassiosira_weissflogii_0203319402
384,61639,Thalassiosira_weissflogii_0201768846,27.06,4,4,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,20031,Thalassiosira_weissflogii_0201768846
384,61640,Thalassiosira_weissflogii_0203135544,27.06,4,4,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,20367,Thalassiosira_weissflogii_0203135544
384,61641,Thalassiosira_weissflogii_0203535650,27.06,4,4,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,21779,Thalassiosira_weissflogii_0203535650
384,61642,Thalassiosira_weissflogii_0203350274,27.06,4,4,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,22949,Thalassiosira_weissflogii_0203350274
384,8176,Thalassiosira_weissflogii_0203482782,27.06,3,3,1.64E4,1,1,1,Methylation(KR); Pyro-glu from Q,25988,Thalassiosira_weissflogii_0203482782
154,245,Thalassiosira_weissflogii_0201836064,26.90,5,5,1.34E6,1,1,2,Oxidation (M),21456,Thalassiosira_weissflogii_0201836064
154,246,Thalassiosira_weissflogii_0203294152,26.90,4,4,1.34E6,1,1,2,Oxidation (M),21811,Thalassiosira_weissflogii_0203294152
154,247,Thalassiosira_weissflogii_0171420522,26.90,4,4,1.34E6,1,1,2,Oxidation (M),21783,Thalassiosira_weissflogii_0171420522
252,39328,Thalassiosira_weissflogii_0203399826,26.70,6,6,2.61E2,1,1,1,Carbamidomethylation,18747,Thalassiosira_weissflogii_0203399826
273,39269,Thalassiosira_weissflogii_0201858796,26.52,4,4,1.32E5,1,1,1,,27751,Thalassiosira_weissflogii_0201858796
273,39293,Thalassiosira_weissflogii_0203398292,26.52,4,4,1.32E5,1,1,1,,28931,Thalassiosira_weissflogii_0203398292
312,373,Thalassiosira_weissflogii_0171447174,26.35,2,2,1.48E5,1,1,1,,53956,Thalassiosira_weissflogii_0171447174
312,364,Thalassiosira_weissflogii_0201836018,26.35,2,2,1.48E5,1,1,1,,60265,Thalassiosira_weissflogii_0201836018
312,366,Thalassiosira_weissflogii_0203443106,26.35,2,2,1.48E5,1,1,1,,62824,Thalassiosira_weissflogii_0203443106
312,360,Thalassiosira_weissflogii_0203596466,26.35,2,2,1.48E5,1,1,1,,62636,Thalassiosira_weissflogii_0203596466
312,371,Thalassiosira_weissflogii_0203628010,26.35,2,2,1.48E5,1,1,1,,63645,Thalassiosira_weissflogii_0203628010
312,374,Thalassiosira_weissflogii_0203288878,26.35,2,2,1.48E5,1,1,1,,56312,Thalassiosira_weissflogii_0203288878
312,365,Thalassiosira_weissflogii_0203539084,26.35,2,2,1.48E5,1,1,1,,62824,Thalassiosira_weissflogii_0203539084
312,475,Thalassiosira_weissflogii_0203413642,26.35,2,2,1.48E5,1,1,1,,70166,Thalassiosira_weissflogii_0203413642
312,581,Thalassiosira_weissflogii_0203540538,26.35,15,15,1.48E5,1,1,1,,7351,Thalassiosira_weissflogii_0203540538
256,953,Thalassiosira_weissflogii_0203398932,26.28,5,5,1.71E6,1,1,2,Carbamidomethylation,17734,Thalassiosira_weissflogii_0203398932
385,39330,Thalassiosira_weissflogii_0201799558,26.03,3,3,5.11E5,1,1,1,,40500,Thalassiosira_weissflogii_0201799558
257,601,Thalassiosira_weissflogii_0171415896,25.72,8,8,4.3E5,1,1,2,,14986,Thalassiosira_weissflogii_0171415896
224,551,Thalassiosira_weissflogii_0171421126,25.68,4,4,1.88E6,1,1,3,Carbamidomethylation,35174,Thalassiosira_weissflogii_0171421126
224,552,Thalassiosira_weissflogii_0171353804,25.68,3,3,1.88E6,1,1,3,Carbamidomethylation,43699,Thalassiosira_weissflogii_0171353804
302,481,Thalassiosira_weissflogii_0203106122,24.85,3,3,1.07E5,1,1,1,,37724,Thalassiosira_weissflogii_0203106122
226,39311,Thalassiosira_weissflogii_0203480768,24.43,3,3,7.7E4,1,1,1,,43737,Thalassiosira_weissflogii_0203480768
313,8498,Thalassiosira_weissflogii_0203567010,24.39,1,1,6.81E5,1,1,1,,121104,Thalassiosira_weissflogii_0203567010
313,85433,Thalassiosira_weissflogii_0201770358,24.39,1,1,6.81E5,1,1,1,,122138,Thalassiosira_weissflogii_0201770358
313,26267,Thalassiosira_weissflogii_0201831296,24.39,1,1,6.81E5,1,1,1,,121380,Thalassiosira_weissflogii_0201831296
313,26268,Thalassiosira_weissflogii_0171417362,24.39,1,1,6.81E5,1,1,1,,121640,Thalassiosira_weissflogii_0171417362
313,26245,Thalassiosira_weissflogii_0171355012,24.39,1,1,6.81E5,1,1,1,,65269,Thalassiosira_weissflogii_0171355012
313,26246,Thalassiosira_weissflogii_0203475458,24.39,1,1,6.81E5,1,1,1,,65882,Thalassiosira_weissflogii_0203475458
313,6977,Thalassiosira_weissflogii_0171448134,24.39,1,1,6.81E5,1,1,1,,120845,Thalassiosira_weissflogii_0171448134
313,26265,Thalassiosira_weissflogii_0203598022,24.39,1,1,6.81E5,1,1,1,,120969,Thalassiosira_weissflogii_0203598022
313,8497,Thalassiosira_weissflogii_0203351570,24.39,1,1,6.81E5,1,1,1,,120132,Thalassiosira_weissflogii_0203351570
276,646,Thalassiosira_weissflogii_0171360430,24.24,4,4,2.9E4,1,1,1,,28468,Thalassiosira_weissflogii_0171360430
258,39191,Thalassiosira_weissflogii_0201839466,24.22,1,1,1.17E5,1,1,2,,93817,Thalassiosira_weissflogii_0201839466
451,25424,Thalassiosira_weissflogii_0201769320,24.11,1,1,8.72E4,1,1,1,,150695,Thalassiosira_weissflogii_0201769320
451,25392,Thalassiosira_weissflogii_0203139410,24.11,1,1,8.72E4,1,1,1,,113661,Thalassiosira_weissflogii_0203139410
451,9165,Thalassiosira_weissflogii_0203202848,24.11,1,1,8.72E4,1,1,1,,133629,Thalassiosira_weissflogii_0203202848
451,25376,Thalassiosira_weissflogii_0201862624,24.11,1,1,8.72E4,1,1,1,,100747,Thalassiosira_weissflogii_0201862624
341,39186,Thalassiosira_weissflogii_0203576120,23.90,1,1,8.01E4,1,1,1,,74996,Thalassiosira_weissflogii_0203576120
227,39308,Thalassiosira_weissflogii_0203393470,23.83,2,2,9.84E4,1,1,1,,50957,Thalassiosira_weissflogii_0203393470
486,39244,Thalassiosira_weissflogii_0203329010,23.51,4,4,8.91E3,1,1,1,,29610,Thalassiosira_weissflogii_0203329010
287,837,Thalassiosira_weissflogii_0171413520,23.49,2,2,1.17E4,1,1,1,,39753,Thalassiosira_weissflogii_0171413520
287,839,Thalassiosira_weissflogii_0171356998,23.49,1,1,1.17E4,1,1,1,,99554,Thalassiosira_weissflogii_0171356998
287,841,Thalassiosira_weissflogii_0171447586,23.49,1,1,1.17E4,1,1,1,,103451,Thalassiosira_weissflogii_0171447586
360,588,Thalassiosira_weissflogii_0203324956,23.41,7,7,2.18E5,1,1,1,,19901,Thalassiosira_weissflogii_0203324956
350,586,Thalassiosira_weissflogii_0171415754,23.34,2,2,2.13E4,1,1,1,,53338,Thalassiosira_weissflogii_0171415754
350,518,Thalassiosira_weissflogii_0171446640,23.34,2,2,2.13E4,1,1,1,,62534,Thalassiosira_weissflogii_0171446640
350,527,Thalassiosira_weissflogii_0201799608,23.34,2,2,2.13E4,1,1,1,,63518,Thalassiosira_weissflogii_0201799608
236,154293,Thalassiosira_weissflogii_0203536828,23.20,0,0,5.04E5,1,1,1,,147038,Thalassiosira_weissflogii_0203536828
236,951,Thalassiosira_weissflogii_0203382948,23.20,0,0,5.04E5,1,1,1,,367146,Thalassiosira_weissflogii_0203382948
236,960,Thalassiosira_weissflogii_0171388736,23.20,0,0,5.04E5,1,1,1,,371016,Thalassiosira_weissflogii_0171388736
259,1353,Thalassiosira_weissflogii_0201864058,23.18,1,1,2.83E4,1,1,1,,120044,Thalassiosira_weissflogii_0201864058
487,39294,Thalassiosira_weissflogii_0201864306,22.99,1,1,1.59E5,1,1,1,Deamidation(N),173150,Thalassiosira_weissflogii_0201864306
325,39368,Thalassiosira_weissflogii_0203421744,22.97,1,1,2.12E5,1,1,1,,70499,Thalassiosira_weissflogii_0203421744
277,69,Thalassiosira_weissflogii_0203086342,22.95,1,1,5.78E5,1,1,2,,77860,Thalassiosira_weissflogii_0203086342
410,39359,Thalassiosira_weissflogii_0203189872,22.92,1,1,7.31E4,1,1,1,,65951,Thalassiosira_weissflogii_0203189872
352,382,Thalassiosira_weissflogii_0171350576,22.89,2,2,5.91E4,1,1,1,,84196,Thalassiosira_weissflogii_0171350576
177,39172,Thalassiosira_weissflogii_0203087650,22.83,3,3,3.93E5,1,1,3,,19871,Thalassiosira_weissflogii_0203087650
177,39173,Thalassiosira_weissflogii_0171341222,22.83,3,3,3.93E5,1,1,3,,20143,Thalassiosira_weissflogii_0171341222
177,39174,Thalassiosira_weissflogii_0203564698,22.83,3,3,3.93E5,1,1,3,,20355,Thalassiosira_weissflogii_0203564698
488,27819,Thalassiosira_weissflogii_0203570008,22.58,1,1,7.21E5,1,1,1,Deamidation(N),123312,Thalassiosira_weissflogii_0203570008
488,27820,Thalassiosira_weissflogii_0203624090,22.58,1,1,7.21E5,1,1,1,Deamidation(N),127646,Thalassiosira_weissflogii_0203624090
489,64137,Thalassiosira_weissflogii_0203351028,22.39,2,2,2.81E4,1,1,1,,46493,Thalassiosira_weissflogii_0203351028
489,64141,Thalassiosira_weissflogii_0203423450,22.39,2,2,2.81E4,1,1,1,,47432,Thalassiosira_weissflogii_0203423450
489,64143,Thalassiosira_weissflogii_0201782246,22.39,2,2,2.81E4,1,1,1,,48999,Thalassiosira_weissflogii_0201782246
240,39486,Thalassiosira_weissflogii_0201783116,22.33,2,2,7.8E5,1,1,1,Pyro-glu from Q,44800,Thalassiosira_weissflogii_0201783116
386,39207,Thalassiosira_weissflogii_0171434040,22.19,4,4,2.9E5,1,1,1,Oxidation (M),20053,Thalassiosira_weissflogii_0171434040
278,39385,Thalassiosira_weissflogii_0203491288,21.86,2,2,5.62E4,1,1,1,,41877,Thalassiosira_weissflogii_0203491288
278,25085,Thalassiosira_weissflogii_0171428642,21.86,2,2,5.62E4,1,1,1,,42317,Thalassiosira_weissflogii_0171428642
278,39382,Thalassiosira_weissflogii_0201831132,21.86,2,2,5.62E4,1,1,1,,42539,Thalassiosira_weissflogii_0201831132
250,39254,Thalassiosira_weissflogii_0203516968,21.81,2,2,9.77E5,1,1,1,,49192,Thalassiosira_weissflogii_0203516968
250,39255,Thalassiosira_weissflogii_0171361160,21.81,2,2,9.77E5,1,1,1,,49785,Thalassiosira_weissflogii_0171361160
326,8879,Thalassiosira_weissflogii_0203169812,21.76,1,1,4.02E3,1,1,1,,160014,Thalassiosira_weissflogii_0203169812
326,6156,Thalassiosira_weissflogii_0203536502,21.76,0,0,4.02E3,1,1,1,,220002,Thalassiosira_weissflogii_0203536502
326,26119,Thalassiosira_weissflogii_0171416034,21.76,0,0,4.02E3,1,1,1,,210627,Thalassiosira_weissflogii_0171416034
326,154289,Thalassiosira_weissflogii_0203443242,21.76,0,0,4.02E3,1,1,1,,223873,Thalassiosira_weissflogii_0203443242
388,39349,Thalassiosira_weissflogii_0201831980,21.71,1,1,4.87E4,1,1,1,,110249,Thalassiosira_weissflogii_0201831980
388,39350,Thalassiosira_weissflogii_0203171392,21.71,1,1,4.87E4,1,1,1,,112715,Thalassiosira_weissflogii_0203171392
388,39351,Thalassiosira_weissflogii_0203598660,21.71,1,1,4.87E4,1,1,1,,113435,Thalassiosira_weissflogii_0203598660
388,39341,Thalassiosira_weissflogii_0203363414,21.71,1,1,4.87E4,1,1,1,,120215,Thalassiosira_weissflogii_0203363414
388,39342,Thalassiosira_weissflogii_0203202280,21.71,1,1,4.87E4,1,1,1,,120471,Thalassiosira_weissflogii_0203202280
388,39343,Thalassiosira_weissflogii_0203447554,21.71,1,1,4.87E4,1,1,1,,123062,Thalassiosira_weissflogii_0203447554
388,39360,Thalassiosira_weissflogii_0201801092,21.71,1,1,4.87E4,1,1,1,,99634,Thalassiosira_weissflogii_0201801092
411,385,Thalassiosira_weissflogii_0201742992,21.57,4,4,4.85E4,1,1,1,,25930,Thalassiosira_weissflogii_0201742992
433,3232,Thalassiosira_weissflogii_0203202448,21.54,1,1,1.35E5,1,1,1,,90905,Thalassiosira_weissflogii_0203202448
433,25765,Thalassiosira_weissflogii_0203446774,21.54,1,1,1.35E5,1,1,1,,91972,Thalassiosira_weissflogii_0203446774
433,25766,Thalassiosira_weissflogii_0203293740,21.54,1,1,1.35E5,1,1,1,,92914,Thalassiosira_weissflogii_0203293740
506,39301,Thalassiosira_weissflogii_0203601946,21.53,18,18,8.61E4,1,1,1,,6377,Thalassiosira_weissflogii_0203601946
506,39367,Thalassiosira_weissflogii_0203179434,21.53,8,8,8.61E4,1,1,1,,13954,Thalassiosira_weissflogii_0203179434
387,39209,Thalassiosira_weissflogii_0203198498,21.45,1,1,4.77E4,1,1,1,,91312,Thalassiosira_weissflogii_0203198498
415,46801,Thalassiosira_weissflogii_0203171556,21.28,2,2,4.63E5,1,1,1,,45030,Thalassiosira_weissflogii_0203171556
532,39344,Thalassiosira_weissflogii_0203547550,21.22,9,9,1.65E5,1,1,1,,11818,Thalassiosira_weissflogii_0203547550
532,39345,Thalassiosira_weissflogii_0203628066,21.22,4,4,1.65E5,1,1,1,,24988,Thalassiosira_weissflogii_0203628066
198,95,Thalassiosira_weissflogii_0203420370,21.18,1,1,5.97E5,1,1,2,,80185,Thalassiosira_weissflogii_0203420370
368,593,Thalassiosira_weissflogii_0171446834,21.12,1,1,1.07E5,1,1,1,,139160,Thalassiosira_weissflogii_0171446834
368,612,Thalassiosira_weissflogii_0171353836,21.12,1,1,1.07E5,1,1,1,,129997,Thalassiosira_weissflogii_0171353836
490,96911,Thalassiosira_weissflogii_0201831586,21.12,1,1,2.52E5,1,1,1,Oxidation(KPRY),138180,Thalassiosira_weissflogii_0201831586
490,85606,Thalassiosira_weissflogii_0203263612,21.12,1,1,2.52E5,1,1,1,Oxidation(KPRY),139978,Thalassiosira_weissflogii_0203263612
490,154299,Thalassiosira_weissflogii_0203231748,21.12,1,1,2.52E5,1,1,1,Oxidation(KPRY),147563,Thalassiosira_weissflogii_0203231748
270,39304,Thalassiosira_weissflogii_0203112420,21.08,3,3,1.12E5,1,1,2,,39555,Thalassiosira_weissflogii_0203112420
305,39208,Thalassiosira_weissflogii_0203575382,21.07,4,4,8.33E4,1,1,1,,29120,Thalassiosira_weissflogii_0203575382
234,22337,Thalassiosira_weissflogii_0203090374,20.86,1,1,2.96E4,1,1,1,,143944,Thalassiosira_weissflogii_0203090374
412,154294,Thalassiosira_weissflogii_0203231546,20.70,2,2,3.69E4,1,1,1,,55537,Thalassiosira_weissflogii_0203231546
491,1251,Thalassiosira_weissflogii_0201853672,20.67,1,1,5.03E4,1,1,1,,70679,Thalassiosira_weissflogii_0201853672
394,419,Thalassiosira_weissflogii_0203249594,20.56,2,2,9.13E4,1,1,1,,54798,Thalassiosira_weissflogii_0203249594
279,39262,Thalassiosira_weissflogii_0203146460,20.54,9,9,1.24E5,1,1,1,,15243,Thalassiosira_weissflogii_0203146460
246,154305,Thalassiosira_weissflogii_0203569834,20.28,2,2,3.86E4,1,1,1,,36605,Thalassiosira_weissflogii_0203569834
246,154306,Thalassiosira_weissflogii_0203631358,20.28,2,2,3.86E4,1,1,1,,40103,Thalassiosira_weissflogii_0203631358
246,154307,Thalassiosira_weissflogii_0203429720,20.28,2,2,3.86E4,1,1,1,,40921,Thalassiosira_weissflogii_0203429720
453,39268,Thalassiosira_weissflogii_0201811490,20.19,1,1,6.96E4,1,1,1,,58518,Thalassiosira_weissflogii_0201811490
452,39310,Thalassiosira_weissflogii_0201849492,20.18,4,4,3.88E4,1,1,1,,33229,Thalassiosira_weissflogii_0201849492
245,39275,Thalassiosira_weissflogii_0201829814,20.09,1,1,1.86E5,1,1,1,,68524,Thalassiosira_weissflogii_0201829814
220,154301,Thalassiosira_weissflogii_0203461698,20.08,5,5,2.28E5,1,1,1,Oxidation(KPRY),19622,Thalassiosira_weissflogii_0203461698
220,154308,Thalassiosira_weissflogii_0201742666,20.08,29,29,2.28E5,1,1,1,Oxidation(KPRY),4094,Thalassiosira_weissflogii_0201742666
466,46284,Thalassiosira_weissflogii_0203531018,20.06,1,1,4.64E5,1,1,1,Methylation(KR),73333,Thalassiosira_weissflogii_0203531018
389,44926,Thalassiosira_weissflogii_0203474056,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),93601,Thalassiosira_weissflogii_0203474056
389,44927,Thalassiosira_weissflogii_0203381824,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),93719,Thalassiosira_weissflogii_0203381824
389,44928,Thalassiosira_weissflogii_0201842326,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),93666,Thalassiosira_weissflogii_0201842326
389,44929,Thalassiosira_weissflogii_0203443358,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),93642,Thalassiosira_weissflogii_0203443358
389,44930,Thalassiosira_weissflogii_0201829214,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),94176,Thalassiosira_weissflogii_0201829214
389,44931,Thalassiosira_weissflogii_0203412336,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),94228,Thalassiosira_weissflogii_0203412336
389,44932,Thalassiosira_weissflogii_0203139194,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),97210,Thalassiosira_weissflogii_0203139194
389,44933,Thalassiosira_weissflogii_0203506194,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),97595,Thalassiosira_weissflogii_0203506194
389,44934,Thalassiosira_weissflogii_0203630622,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),98249,Thalassiosira_weissflogii_0203630622
389,44935,Thalassiosira_weissflogii_0203168582,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),98738,Thalassiosira_weissflogii_0203168582
389,8275,Thalassiosira_weissflogii_0171449276,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),99511,Thalassiosira_weissflogii_0171449276
389,8276,Thalassiosira_weissflogii_0203289250,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),99658,Thalassiosira_weissflogii_0203289250
389,132384,Thalassiosira_weissflogii_0171415430,20.00,1,1,3.98E5,1,1,1,Oxidation(KPRY),84304,Thalassiosira_weissflogii_0171415430
