Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 323_T2_trypsin,Area 323_T2_trypsin,#Peptides,#Unique,#Spec 323_T2_trypsin,PTM,Avg. Mass,Description
677,39230,Thalassiosira_weissflogii_0203289322,40.40,1,1,3.46E4,1,1,1,,104939,Thalassiosira_weissflogii_0203289322
99,259,Thalassiosira_weissflogii_0203305774,40.24,3,3,1.2E5,1,1,1,,37155,Thalassiosira_weissflogii_0203305774
260,9987,Thalassiosira_weissflogii_0203307706,40.21,0,0,,0,0,0,,36521,Thalassiosira_weissflogii_0203307706
260,23384,Thalassiosira_weissflogii_0171341306,40.21,0,0,,0,0,0,,40622,Thalassiosira_weissflogii_0171341306
250,527,Thalassiosira_weissflogii_0201799608,40.19,2,2,2.13E4,1,1,1,,63518,Thalassiosira_weissflogii_0201799608
250,518,Thalassiosira_weissflogii_0171446640,40.19,2,2,2.13E4,1,1,1,,62534,Thalassiosira_weissflogii_0171446640
250,586,Thalassiosira_weissflogii_0171415754,40.19,2,2,2.13E4,1,1,1,,53338,Thalassiosira_weissflogii_0171415754
200,465,Thalassiosira_weissflogii_0203173258,40.17,0,0,,0,0,0,,42013,Thalassiosira_weissflogii_0203173258
524,470,Thalassiosira_weissflogii_0203584202,39.81,3,3,4E4,1,1,1,,40357,Thalassiosira_weissflogii_0203584202
293,39248,Thalassiosira_weissflogii_0171389182,38.95,3,3,2.1E5,1,1,3,,28502,Thalassiosira_weissflogii_0171389182
293,39249,Thalassiosira_weissflogii_0171432918,38.95,2,2,2.1E5,1,1,3,,45843,Thalassiosira_weissflogii_0171432918
278,39276,Thalassiosira_weissflogii_0203428130,38.87,4,4,1.11E5,1,1,1,,22721,Thalassiosira_weissflogii_0203428130
168,39302,Thalassiosira_weissflogii_0203183474,38.54,0,0,,0,0,0,,19570,Thalassiosira_weissflogii_0203183474
205,327,Thalassiosira_weissflogii_0203613796,38.49,5,5,2.14E5,1,1,1,,21033,Thalassiosira_weissflogii_0203613796
208,39328,Thalassiosira_weissflogii_0203399826,38.42,0,0,,0,0,0,,18747,Thalassiosira_weissflogii_0203399826
245,422,Thalassiosira_weissflogii_0171421366,38.39,4,4,5.05E5,1,1,3,,27428,Thalassiosira_weissflogii_0171421366
255,39191,Thalassiosira_weissflogii_0201839466,38.36,1,1,1.17E5,1,1,2,,93817,Thalassiosira_weissflogii_0201839466
221,369,Thalassiosira_weissflogii_0201744918,38.30,0,0,,0,0,0,,23734,Thalassiosira_weissflogii_0201744918
267,39163,Thalassiosira_weissflogii_0201855018,38.24,4,4,2.31E5,1,1,1,,31427,Thalassiosira_weissflogii_0201855018
267,39164,Thalassiosira_weissflogii_0201787432,38.24,4,4,2.31E5,1,1,1,,31390,Thalassiosira_weissflogii_0201787432
213,3038,Thalassiosira_weissflogii_0203260678,38.11,0,0,,0,0,0,,137085,Thalassiosira_weissflogii_0203260678
271,39226,Thalassiosira_weissflogii_0203418570,37.94,0,0,,0,0,0,,34435,Thalassiosira_weissflogii_0203418570
242,551,Thalassiosira_weissflogii_0171421126,37.74,4,4,1.88E6,1,1,3,Carbamidomethylation,35174,Thalassiosira_weissflogii_0171421126
242,552,Thalassiosira_weissflogii_0171353804,37.74,3,3,1.88E6,1,1,3,Carbamidomethylation,43699,Thalassiosira_weissflogii_0171353804
261,731,Thalassiosira_weissflogii_0203598524,37.70,1,1,1.58E5,1,1,1,,125335,Thalassiosira_weissflogii_0203598524
261,729,Thalassiosira_weissflogii_0203322302,37.70,1,1,1.58E5,1,1,1,,121683,Thalassiosira_weissflogii_0203322302
261,730,Thalassiosira_weissflogii_0201799406,37.70,1,1,1.58E5,1,1,1,,125355,Thalassiosira_weissflogii_0201799406
261,732,Thalassiosira_weissflogii_0203452420,37.70,1,1,1.58E5,1,1,1,,126454,Thalassiosira_weissflogii_0203452420
261,744,Thalassiosira_weissflogii_0203289744,37.70,1,1,1.58E5,1,1,1,,129369,Thalassiosira_weissflogii_0203289744
323,593,Thalassiosira_weissflogii_0171446834,37.43,1,1,1.07E5,1,1,1,,139160,Thalassiosira_weissflogii_0171446834
323,612,Thalassiosira_weissflogii_0171353836,37.43,1,1,1.07E5,1,1,1,,129997,Thalassiosira_weissflogii_0171353836
249,481,Thalassiosira_weissflogii_0203106122,37.33,3,3,1.07E5,1,1,1,,37724,Thalassiosira_weissflogii_0203106122
322,3232,Thalassiosira_weissflogii_0203202448,37.27,1,1,1.35E5,1,1,1,,90905,Thalassiosira_weissflogii_0203202448
322,25765,Thalassiosira_weissflogii_0203446774,37.27,1,1,1.35E5,1,1,1,,91972,Thalassiosira_weissflogii_0203446774
322,25766,Thalassiosira_weissflogii_0203293740,37.27,1,1,1.35E5,1,1,1,,92914,Thalassiosira_weissflogii_0203293740
268,39201,Thalassiosira_weissflogii_0203523368,37.00,2,2,8.36E4,1,1,1,,66342,Thalassiosira_weissflogii_0203523368
247,39251,Thalassiosira_weissflogii_0203398832,36.87,2,2,2.84E4,1,1,2,,53194,Thalassiosira_weissflogii_0203398832
294,39198,Thalassiosira_weissflogii_0171426512,36.55,4,4,2.73E5,1,1,2,,23360,Thalassiosira_weissflogii_0171426512
231,384,Thalassiosira_weissflogii_0203213458,36.50,2,2,1.6E5,1,1,1,,46772,Thalassiosira_weissflogii_0203213458
231,396,Thalassiosira_weissflogii_0203369530,36.50,2,2,1.6E5,1,1,1,,48011,Thalassiosira_weissflogii_0203369530
340,39186,Thalassiosira_weissflogii_0203576120,36.48,1,1,8.01E4,1,1,1,,74996,Thalassiosira_weissflogii_0203576120
207,39162,Thalassiosira_weissflogii_0171391146,36.26,0,0,,0,0,0,,20726,Thalassiosira_weissflogii_0171391146
342,570,Thalassiosira_weissflogii_0171392854,36.25,3,3,1.83E5,1,1,1,,49088,Thalassiosira_weissflogii_0171392854
216,27809,Thalassiosira_weissflogii_0171420238,36.24,0,0,8.35E6,1,1,2,Deamidation (NQ),184990,Thalassiosira_weissflogii_0171420238
216,39372,Thalassiosira_weissflogii_0171357244,36.24,0,0,8.35E6,1,1,2,Deamidation (NQ),190284,Thalassiosira_weissflogii_0171357244
216,39373,Thalassiosira_weissflogii_0171386818,36.24,0,0,8.35E6,1,1,2,Deamidation (NQ),194702,Thalassiosira_weissflogii_0171386818
175,39168,Thalassiosira_weissflogii_0203596428,35.74,0,0,,0,0,0,,30007,Thalassiosira_weissflogii_0203596428
333,25037,Thalassiosira_weissflogii_0201778624,35.62,1,1,2.03E4,1,1,1,,109423,Thalassiosira_weissflogii_0201778624
284,39233,Thalassiosira_weissflogii_0171387816,35.55,0,0,,0,0,0,,40011,Thalassiosira_weissflogii_0171387816
284,39234,Thalassiosira_weissflogii_0203412924,35.55,0,0,,0,0,0,,41400,Thalassiosira_weissflogii_0203412924
284,39235,Thalassiosira_weissflogii_0201772508,35.55,0,0,,0,0,0,,41270,Thalassiosira_weissflogii_0201772508
284,39236,Thalassiosira_weissflogii_0203201044,35.55,0,0,,0,0,0,,41946,Thalassiosira_weissflogii_0203201044
284,39237,Thalassiosira_weissflogii_0203443264,35.55,0,0,,0,0,0,,42612,Thalassiosira_weissflogii_0203443264
284,39238,Thalassiosira_weissflogii_0203501738,35.55,0,0,,0,0,0,,44243,Thalassiosira_weissflogii_0203501738
284,39239,Thalassiosira_weissflogii_0203228636,35.55,0,0,,0,0,0,,42712,Thalassiosira_weissflogii_0203228636
284,39240,Thalassiosira_weissflogii_0203384552,35.55,0,0,,0,0,0,,43206,Thalassiosira_weissflogii_0203384552
236,39243,Thalassiosira_weissflogii_0203520510,35.48,2,2,1.74E4,1,1,1,Carbamidomethylation,62134,Thalassiosira_weissflogii_0203520510
287,39180,Thalassiosira_weissflogii_0203246336,35.31,0,0,,0,0,0,,38292,Thalassiosira_weissflogii_0203246336
241,355,tr|A0A089VQE1|A0A089VQE1_THAWE,35.29,0,0,,0,0,0,,23891,Cytochrome b6 OS=Thalassiosira weissflogii OX=1577725 GN=petB PE=3 SV=1
209,39202,Thalassiosira_weissflogii_0171419486,35.24,4,4,1.35E5,1,1,1,,37094,Thalassiosira_weissflogii_0171419486
209,39203,Thalassiosira_weissflogii_0203478680,35.24,3,3,1.35E5,1,1,1,,43114,Thalassiosira_weissflogii_0203478680
209,39204,Thalassiosira_weissflogii_0203279828,35.24,2,2,1.35E5,1,1,1,,66277,Thalassiosira_weissflogii_0203279828
209,249481,Thalassiosira_weissflogii_0203261764,35.24,2,2,1.35E5,1,1,1,,66592,Thalassiosira_weissflogii_0203261764
289,646,Thalassiosira_weissflogii_0171360430,35.18,4,4,2.9E4,1,1,1,,28468,Thalassiosira_weissflogii_0171360430
303,39217,tr|Q5K650|Q5K650_THAWE,35.12,0,0,,0,0,0,,31803,Manganese superoxide dismutase (Fragment) OS=Thalassiosira weissflogii OX=1577725 GN=DIMNSOD PE=2 SV=1
303,39218,Thalassiosira_weissflogii_0203207346,35.12,0,0,,0,0,0,,31940,Thalassiosira_weissflogii_0203207346
303,39219,Thalassiosira_weissflogii_0203523374,35.12,0,0,,0,0,0,,32337,Thalassiosira_weissflogii_0203523374
303,39220,Thalassiosira_weissflogii_0203458818,35.12,0,0,,0,0,0,,32333,Thalassiosira_weissflogii_0203458818
303,39221,Thalassiosira_weissflogii_0203614866,35.12,0,0,,0,0,0,,32407,Thalassiosira_weissflogii_0203614866
303,39222,Thalassiosira_weissflogii_0203334014,35.12,0,0,,0,0,0,,32325,Thalassiosira_weissflogii_0203334014
303,39223,Thalassiosira_weissflogii_0203173602,35.12,0,0,,0,0,0,,32469,Thalassiosira_weissflogii_0203173602
303,39224,Thalassiosira_weissflogii_0203395688,35.12,0,0,,0,0,0,,34443,Thalassiosira_weissflogii_0203395688
225,95,Thalassiosira_weissflogii_0203420370,35.00,1,1,3.28E5,1,1,1,,80185,Thalassiosira_weissflogii_0203420370
375,39273,tr|A0A089VKN1|A0A089VKN1_THAWE,34.97,9,9,6.41E4,1,1,2,,16013,50S ribosomal protein L13  chloroplastic OS=Thalassiosira weissflogii OX=1577725 GN=rpl13 PE=3 SV=1
929,75,Thalassiosira_weissflogii_0203244274,34.73,2,2,3.52E4,1,1,1,Carbamidomethylation,60785,Thalassiosira_weissflogii_0203244274
238,588,Thalassiosira_weissflogii_0203324956,34.72,7,7,2.18E5,1,1,1,,19901,Thalassiosira_weissflogii_0203324956
265,258,Thalassiosira_weissflogii_0171360526,34.58,0,0,,0,0,0,,51911,Thalassiosira_weissflogii_0171360526
224,39208,Thalassiosira_weissflogii_0203575382,34.13,0,0,,0,0,0,,29120,Thalassiosira_weissflogii_0203575382
240,39170,Thalassiosira_weissflogii_0171385732,33.97,0,0,,0,0,0,,25901,Thalassiosira_weissflogii_0171385732
240,39171,Thalassiosira_weissflogii_0203263138,33.97,0,0,,0,0,0,,26104,Thalassiosira_weissflogii_0203263138
299,39427,Thalassiosira_weissflogii_0171434848,33.76,0,0,,0,0,0,,32129,Thalassiosira_weissflogii_0171434848
299,39428,Thalassiosira_weissflogii_0203152554,33.76,0,0,,0,0,0,,32415,Thalassiosira_weissflogii_0203152554
373,39178,Thalassiosira_weissflogii_0203400314,33.66,0,0,,0,0,0,,45450,Thalassiosira_weissflogii_0203400314
341,39339,Thalassiosira_weissflogii_0201799198,33.54,0,0,,0,0,0,,111997,Thalassiosira_weissflogii_0201799198
426,39261,Thalassiosira_weissflogii_0201768072,33.53,0,0,,0,0,0,,18604,Thalassiosira_weissflogii_0201768072
393,39260,Thalassiosira_weissflogii_0203436648,33.17,0,0,,0,0,0,,44622,Thalassiosira_weissflogii_0203436648
279,40098,Thalassiosira_weissflogii_0203570432,33.08,0,0,,0,0,0,,88546,Thalassiosira_weissflogii_0203570432
279,10277,Thalassiosira_weissflogii_0171416844,33.08,0,0,,0,0,0,,71234,Thalassiosira_weissflogii_0171416844
277,39189,Thalassiosira_weissflogii_0203247132,32.96,0,0,,0,0,0,,34317,Thalassiosira_weissflogii_0203247132
374,39272,Thalassiosira_weissflogii_0203287210,32.68,7,7,1.03E5,1,1,1,,12490,Thalassiosira_weissflogii_0203287210
248,1563,Thalassiosira_weissflogii_0201832422,32.66,0,0,,0,0,0,,189957,Thalassiosira_weissflogii_0201832422
248,1397,Thalassiosira_weissflogii_0203290104,32.66,0,0,,0,0,0,,197852,Thalassiosira_weissflogii_0203290104
334,39199,Thalassiosira_weissflogii_0203298766,32.54,0,0,,0,0,0,,82465,Thalassiosira_weissflogii_0203298766
195,348,Thalassiosira_weissflogii_0203333882,32.53,0,0,,0,0,0,,48675,Thalassiosira_weissflogii_0203333882
220,596,Thalassiosira_weissflogii_0201821292,32.22,0,0,,0,0,0,,100247,Thalassiosira_weissflogii_0201821292
220,597,tr|A0A089X9B4|A0A089X9B4_THAWE,32.22,0,0,,0,0,0,,102042,Clp protease ATP binding subunit OS=Thalassiosira weissflogii OX=1577725 GN=clpC PE=3 SV=1
308,39209,Thalassiosira_weissflogii_0203198498,32.09,0,0,,0,0,0,,91312,Thalassiosira_weissflogii_0203198498
394,1251,Thalassiosira_weissflogii_0201853672,31.95,0,0,,0,0,0,,70679,Thalassiosira_weissflogii_0201853672
305,483,Thalassiosira_weissflogii_0203275302,31.93,0,0,,0,0,0,,19758,Thalassiosira_weissflogii_0203275302
253,20795,Thalassiosira_weissflogii_0203549518,31.77,0,0,,0,0,0,,22688,Thalassiosira_weissflogii_0203549518
228,39228,Thalassiosira_weissflogii_0201768512,31.64,1,1,5.55E5,1,1,1,,66065,Thalassiosira_weissflogii_0201768512
228,39270,Thalassiosira_weissflogii_0203168830,31.64,1,1,5.55E5,1,1,1,,64873,Thalassiosira_weissflogii_0203168830
228,39271,Thalassiosira_weissflogii_0203568114,31.64,1,1,5.55E5,1,1,1,,65226,Thalassiosira_weissflogii_0203568114
228,975,Thalassiosira_weissflogii_0171448958,31.64,1,1,5.55E5,1,1,1,,66735,Thalassiosira_weissflogii_0171448958
228,39229,Thalassiosira_weissflogii_0203382734,31.64,1,1,5.55E5,1,1,1,,66117,Thalassiosira_weissflogii_0203382734
228,39277,Thalassiosira_weissflogii_0203596994,31.64,1,1,5.55E5,1,1,1,,64639,Thalassiosira_weissflogii_0203596994
228,39278,Thalassiosira_weissflogii_0171388196,31.64,1,1,5.55E5,1,1,1,,65307,Thalassiosira_weissflogii_0171388196
424,39287,Thalassiosira_weissflogii_0203329908,31.64,5,5,1.93E5,1,1,1,,16772,Thalassiosira_weissflogii_0203329908
355,1263,Thalassiosira_weissflogii_0203578936,31.38,0,0,,0,0,0,,113445,Thalassiosira_weissflogii_0203578936
291,26471,Thalassiosira_weissflogii_0201848756,31.33,0,0,,0,0,0,,50753,Thalassiosira_weissflogii_0201848756
291,39227,Thalassiosira_weissflogii_0203289506,31.33,0,0,,0,0,0,,57307,Thalassiosira_weissflogii_0203289506
433,20649,Thalassiosira_weissflogii_0203470808,31.14,0,0,,0,0,0,,33934,Thalassiosira_weissflogii_0203470808
433,20650,Thalassiosira_weissflogii_0203112010,31.14,0,0,,0,0,0,,34144,Thalassiosira_weissflogii_0203112010
210,610,Thalassiosira_weissflogii_0171361636,30.82,6,6,6.9E5,1,1,3,,13270,Thalassiosira_weissflogii_0171361636
376,385,Thalassiosira_weissflogii_0201742992,30.71,4,4,4.85E4,1,1,1,,25930,Thalassiosira_weissflogii_0201742992
258,346,Thalassiosira_weissflogii_0201788838,30.71,0,0,,0,0,0,,47433,Thalassiosira_weissflogii_0201788838
270,39275,Thalassiosira_weissflogii_0201829814,30.66,0,0,,0,0,0,,68524,Thalassiosira_weissflogii_0201829814
329,1667,Thalassiosira_weissflogii_0203478778,30.65,0,0,,0,0,0,,108996,Thalassiosira_weissflogii_0203478778
246,624,Thalassiosira_weissflogii_0201831700,30.24,0,0,,0,0,0,,103072,Thalassiosira_weissflogii_0201831700
425,616,Thalassiosira_weissflogii_0203216890,30.12,3,3,3.19E5,1,1,1,,29550,Thalassiosira_weissflogii_0203216890
607,573,Thalassiosira_weissflogii_0203183264,29.98,7,7,4.89E4,1,1,1,,14753,Thalassiosira_weissflogii_0203183264
607,575,Thalassiosira_weissflogii_0203104222,29.98,5,5,4.89E4,1,1,1,,19970,Thalassiosira_weissflogii_0203104222
607,572,Thalassiosira_weissflogii_0171329028,29.98,7,7,4.89E4,1,1,1,,14508,Thalassiosira_weissflogii_0171329028
607,574,Thalassiosira_weissflogii_0203138818,29.98,5,5,4.89E4,1,1,1,,19684,Thalassiosira_weissflogii_0203138818
202,39433,Thalassiosira_weissflogii_0203260390,29.73,0,0,,0,0,0,,19417,Thalassiosira_weissflogii_0203260390
377,39242,Thalassiosira_weissflogii_0203426908,29.69,3,3,2.88E5,1,1,1,,34333,Thalassiosira_weissflogii_0203426908
318,39252,Thalassiosira_weissflogii_0171446720,29.67,0,0,,0,0,0,,166007,Thalassiosira_weissflogii_0171446720
318,39253,Thalassiosira_weissflogii_0203505028,29.67,0,0,,0,0,0,,166586,Thalassiosira_weissflogii_0203505028
318,26919,Thalassiosira_weissflogii_0203535658,29.67,0,0,,0,0,0,,167628,Thalassiosira_weissflogii_0203535658
318,39256,Thalassiosira_weissflogii_0203350914,29.67,0,0,,0,0,0,,169407,Thalassiosira_weissflogii_0203350914
318,26920,Thalassiosira_weissflogii_0201860678,29.67,0,0,,0,0,0,,169293,Thalassiosira_weissflogii_0201860678
318,26922,Thalassiosira_weissflogii_0203135558,29.67,0,0,,0,0,0,,197818,Thalassiosira_weissflogii_0203135558
611,42158,Thalassiosira_weissflogii_0203632440,29.37,1,1,1.39E5,1,1,1,,131022,Thalassiosira_weissflogii_0203632440
611,42159,Thalassiosira_weissflogii_0201773228,29.37,1,1,1.39E5,1,1,1,,131812,Thalassiosira_weissflogii_0201773228
611,42160,Thalassiosira_weissflogii_0203568288,29.37,1,1,1.39E5,1,1,1,,151208,Thalassiosira_weissflogii_0203568288
611,42161,Thalassiosira_weissflogii_0203322346,29.37,1,1,1.39E5,1,1,1,,152550,Thalassiosira_weissflogii_0203322346
611,42162,Thalassiosira_weissflogii_0171388914,29.37,1,1,1.39E5,1,1,1,,152114,Thalassiosira_weissflogii_0171388914
611,42163,Thalassiosira_weissflogii_0203221168,29.37,1,1,1.39E5,1,1,1,,153550,Thalassiosira_weissflogii_0203221168
611,42164,Thalassiosira_weissflogii_0203476596,29.37,1,1,1.39E5,1,1,1,,155863,Thalassiosira_weissflogii_0203476596
611,249515,Thalassiosira_weissflogii_0203384752,29.37,2,2,1.39E5,1,1,1,,55109,Thalassiosira_weissflogii_0203384752
397,39268,Thalassiosira_weissflogii_0201811490,29.32,0,0,,0,0,0,,58518,Thalassiosira_weissflogii_0201811490
343,601,Thalassiosira_weissflogii_0171415896,29.23,8,8,4.3E5,1,1,2,,14986,Thalassiosira_weissflogii_0171415896
353,3071,Thalassiosira_weissflogii_0171415512,29.08,0,0,,0,0,0,,159256,Thalassiosira_weissflogii_0171415512
353,3759,Thalassiosira_weissflogii_0201798836,29.08,0,0,,0,0,0,,200201,Thalassiosira_weissflogii_0201798836
362,4103,Thalassiosira_weissflogii_0171449918,28.86,0,0,,0,0,0,,125605,Thalassiosira_weissflogii_0171449918
362,27934,Thalassiosira_weissflogii_0203536680,28.86,0,0,,0,0,0,,129740,Thalassiosira_weissflogii_0203536680
608,39207,Thalassiosira_weissflogii_0171434040,28.70,4,4,2.9E5,1,1,1,Oxidation (M),20053,Thalassiosira_weissflogii_0171434040
326,370,Thalassiosira_weissflogii_0203230112,28.56,0,0,,0,0,0,,140164,Thalassiosira_weissflogii_0203230112
298,39444,Thalassiosira_weissflogii_0171421468,28.42,0,0,,0,0,0,,44603,Thalassiosira_weissflogii_0171421468
266,7370,Thalassiosira_weissflogii_0203352268,28.36,0,0,,0,0,0,,133992,Thalassiosira_weissflogii_0203352268
266,7373,Thalassiosira_weissflogii_0203199714,28.36,0,0,,0,0,0,,138540,Thalassiosira_weissflogii_0203199714
266,39731,Thalassiosira_weissflogii_0203288880,28.36,0,0,,0,0,0,,133049,Thalassiosira_weissflogii_0203288880
266,7369,Thalassiosira_weissflogii_0203566602,28.36,0,0,,0,0,0,,134340,Thalassiosira_weissflogii_0203566602
266,7371,Thalassiosira_weissflogii_0203261978,28.36,0,0,,0,0,0,,135063,Thalassiosira_weissflogii_0203261978
266,7372,Thalassiosira_weissflogii_0203230204,28.36,0,0,,0,0,0,,135832,Thalassiosira_weissflogii_0203230204
266,7368,Thalassiosira_weissflogii_0203107964,28.36,0,0,,0,0,0,,131590,Thalassiosira_weissflogii_0203107964
335,39378,tr|A0A089VQB5|A0A089VQB5_THAWE,28.32,0,0,,0,0,0,,17320,ATP synthase subunit b'  chloroplastic OS=Thalassiosira weissflogii OX=1577725 GN=atpG PE=3 SV=1
556,39286,Thalassiosira_weissflogii_0203360902,28.26,2,2,1.14E5,1,1,1,,54208,Thalassiosira_weissflogii_0203360902
556,39332,tr|Q8RY48|Q8RY48_THAWE,28.26,4,4,1.14E5,1,1,1,,30260,Putative ammonium transporter (Fragment) OS=Thalassiosira weissflogii OX=1577725 PE=4 SV=1
328,25413,Thalassiosira_weissflogii_0203354276,28.12,1,1,8.72E4,1,1,1,,143322,Thalassiosira_weissflogii_0203354276
328,25417,Thalassiosira_weissflogii_0203601372,28.12,1,1,8.72E4,1,1,1,,146251,Thalassiosira_weissflogii_0203601372
328,25424,Thalassiosira_weissflogii_0201769320,28.12,1,1,8.72E4,1,1,1,,150695,Thalassiosira_weissflogii_0201769320
328,25415,Thalassiosira_weissflogii_0203106936,28.12,1,1,8.72E4,1,1,1,,144551,Thalassiosira_weissflogii_0203106936
328,9165,Thalassiosira_weissflogii_0203202848,28.12,1,1,8.72E4,1,1,1,,133629,Thalassiosira_weissflogii_0203202848
328,25376,Thalassiosira_weissflogii_0201862624,28.12,1,1,8.72E4,1,1,1,,100747,Thalassiosira_weissflogii_0201862624
328,25392,Thalassiosira_weissflogii_0203139410,28.12,1,1,8.72E4,1,1,1,,113661,Thalassiosira_weissflogii_0203139410
328,39258,Thalassiosira_weissflogii_0203171686,28.12,2,2,8.72E4,1,1,1,,74889,Thalassiosira_weissflogii_0203171686
678,39244,Thalassiosira_weissflogii_0203329010,27.73,4,4,8.91E3,1,1,1,,29610,Thalassiosira_weissflogii_0203329010
283,953,Thalassiosira_weissflogii_0203398932,27.70,5,5,1.71E6,1,1,2,Carbamidomethylation,17734,Thalassiosira_weissflogii_0203398932
378,39262,Thalassiosira_weissflogii_0203146460,27.70,9,9,1.24E5,1,1,1,,15243,Thalassiosira_weissflogii_0203146460
679,39330,Thalassiosira_weissflogii_0201799558,27.67,3,3,5.11E5,1,1,1,,40500,Thalassiosira_weissflogii_0201799558
317,759,Thalassiosira_weissflogii_0203507624,27.60,0,0,,0,0,0,,258694,Thalassiosira_weissflogii_0203507624
845,39301,Thalassiosira_weissflogii_0203601946,27.53,18,18,8.61E4,1,1,1,,6377,Thalassiosira_weissflogii_0203601946
845,39367,Thalassiosira_weissflogii_0203179434,27.53,8,8,8.61E4,1,1,1,,13954,Thalassiosira_weissflogii_0203179434
211,867,Thalassiosira_weissflogii_0203445232,27.47,0,0,3.71E5,1,1,1,,202483,Thalassiosira_weissflogii_0203445232
379,39304,Thalassiosira_weissflogii_0203112420,27.31,3,3,1.12E5,1,1,2,,39555,Thalassiosira_weissflogii_0203112420
304,39311,Thalassiosira_weissflogii_0203480768,27.28,3,3,7.7E4,1,1,1,,43737,Thalassiosira_weissflogii_0203480768
402,20834,Thalassiosira_weissflogii_0171431870,27.21,0,0,,0,0,0,,71120,Thalassiosira_weissflogii_0171431870
482,39368,Thalassiosira_weissflogii_0203421744,26.92,1,1,2.12E5,1,1,1,,70499,Thalassiosira_weissflogii_0203421744
352,41118,Thalassiosira_weissflogii_0171356044,26.87,0,0,,0,0,0,,81033,Thalassiosira_weissflogii_0171356044
352,41119,Thalassiosira_weissflogii_0171386464,26.87,0,0,,0,0,0,,81636,Thalassiosira_weissflogii_0171386464
352,41957,Thalassiosira_weissflogii_0203352260,26.87,0,0,,0,0,0,,82184,Thalassiosira_weissflogii_0203352260
481,39259,Thalassiosira_weissflogii_0203632786,26.74,0,0,1.59E5,1,1,1,Deamidation (NQ),294799,Thalassiosira_weissflogii_0203632786
307,39308,Thalassiosira_weissflogii_0203393470,26.66,2,2,9.84E4,1,1,1,,50957,Thalassiosira_weissflogii_0203393470
932,39338,Thalassiosira_weissflogii_0203127684,26.15,2,2,3.6E4,1,1,1,,43321,Thalassiosira_weissflogii_0203127684
526,39290,Thalassiosira_weissflogii_0203141268,25.60,2,2,3.93E4,1,1,1,,68774,Thalassiosira_weissflogii_0203141268
526,39291,Thalassiosira_weissflogii_0171379300,25.60,2,2,3.93E4,1,1,1,,72106,Thalassiosira_weissflogii_0171379300
386,39493,Thalassiosira_weissflogii_0201801722,25.57,0,0,,0,0,0,,134975,Thalassiosira_weissflogii_0201801722
386,39494,Thalassiosira_weissflogii_0171357908,25.57,0,0,,0,0,0,,147794,Thalassiosira_weissflogii_0171357908
386,39495,Thalassiosira_weissflogii_0203320736,25.57,0,0,,0,0,0,,151133,Thalassiosira_weissflogii_0203320736
417,39552,Thalassiosira_weissflogii_0203139476,25.48,0,0,,0,0,0,,60950,Thalassiosira_weissflogii_0203139476
395,39310,Thalassiosira_weissflogii_0201849492,25.31,4,4,3.88E4,1,1,1,,33229,Thalassiosira_weissflogii_0201849492
959,39940,Thalassiosira_weissflogii_0171351702,24.94,0,0,,0,0,0,,11470,Thalassiosira_weissflogii_0171351702
339,24256,Thalassiosira_weissflogii_0203199366,24.84,0,0,,0,0,0,,240708,Thalassiosira_weissflogii_0203199366
339,24257,Thalassiosira_weissflogii_0203384524,24.84,0,0,,0,0,0,,241915,Thalassiosira_weissflogii_0203384524
339,60874,Thalassiosira_weissflogii_0203414800,24.84,0,0,,0,0,0,,229578,Thalassiosira_weissflogii_0203414800
930,39344,Thalassiosira_weissflogii_0203547550,24.67,0,0,,0,0,0,,11818,Thalassiosira_weissflogii_0203547550
930,39345,Thalassiosira_weissflogii_0203628066,24.67,0,0,,0,0,0,,24988,Thalassiosira_weissflogii_0203628066
301,39580,Thalassiosira_weissflogii_0171392414,24.65,0,0,,0,0,0,,31323,Thalassiosira_weissflogii_0171392414
500,419,Thalassiosira_weissflogii_0203249594,24.49,0,0,,0,0,0,,54798,Thalassiosira_weissflogii_0203249594
557,39300,Thalassiosira_weissflogii_0203136788,24.39,0,0,,0,0,0,,91169,Thalassiosira_weissflogii_0203136788
557,39299,Thalassiosira_weissflogii_0203260078,24.39,0,0,,0,0,0,,163483,Thalassiosira_weissflogii_0203260078
557,39303,Thalassiosira_weissflogii_0201833404,24.39,0,0,,0,0,0,,121724,Thalassiosira_weissflogii_0201833404
557,39298,Thalassiosira_weissflogii_0201769804,24.39,0,0,,0,0,0,,79716,Thalassiosira_weissflogii_0201769804
368,20710,Thalassiosira_weissflogii_0203109366,24.34,0,0,,0,0,0,,112639,Thalassiosira_weissflogii_0203109366
368,20711,Thalassiosira_weissflogii_0203384892,24.34,0,0,,0,0,0,,116256,Thalassiosira_weissflogii_0203384892
368,20712,Thalassiosira_weissflogii_0203262336,24.34,0,0,,0,0,0,,117443,Thalassiosira_weissflogii_0203262336
368,754,Thalassiosira_weissflogii_0201833818,24.34,0,0,,0,0,0,,117700,Thalassiosira_weissflogii_0201833818
389,39730,Thalassiosira_weissflogii_0203630630,24.31,0,0,,0,0,0,,53987,Thalassiosira_weissflogii_0203630630
389,39812,Thalassiosira_weissflogii_0203260526,24.31,0,0,,0,0,0,,48219,Thalassiosira_weissflogii_0203260526
389,39813,Thalassiosira_weissflogii_0203172228,24.31,0,0,,0,0,0,,49222,Thalassiosira_weissflogii_0203172228
